,open,high,low,close,volume,vnindex,vn30,hnx,gold,oil,month,day,weekday,hour,minute,minute_segment,monday_morning,friday_afternoon,pre_holiday_afternoon,post_holiday_morning,return,log_return,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,target
2013-12-27,6.67,6.7,6.62,6.62,602070.0,506.41,562.28,67.93,1216.0999755859375,112.18000030517578,12,27,4,0,0,0,0,0,0,0,-0.04999999999999982,-0.007524489978615323,-2078095.0385911898,35382330.0,-0.17424602794729077,-18665.460820152697,-2.666081174330356,-0.8020815535934507,449548.80539039697,6.6839878904123475,10.816624519763593,637.8814406865015,7.261999999999999,7.446347497948906,7.077652502051091,5.077044834726184,-0.0207556439231185,0.0,1.0,7.231999999999999,7.315,7.149000000000001,2.295353982300878,-0.4759036144578366,0.0,1.0,7.07,7.41,7.24,4.681905811071329,0.0,0.09927587185733767,5.508801529901849,0.15881998496977623,0.20264573797749005,-0.043825753007713825,7.248333333333334,6.868846153846154,6.703330727015283,7.2111659232994425,0.5939849624060153,1.2857142857142854,-0.6917293233082701,0.01203020520764815,22.976906532591126,0.09800000000000164,95.77715512998101,123.9796247599544,-28.202469629973393,6.645,7.24,7.2575,6.465,3.2082464138821794e-09,24.123297517924932,13.490404338483785,36.638023215844775,-156.91056910568975,6.6049999999999995,6.734999999999999,8.0,100.0,-92.0,6.539407959999999,6.774908527135987,0.0,0.0,30.959150598863673,0.0,0.041356560460145506,0.07957457328003138,4.260090826404362,49.674606684779256,5.263157894736883,5.722639933166259,-94.73684210526311,0.3237058823529413,-4.419889502762435,2.2414316721220033,2.895292502820959,-0.6538608306989557,-22.342665389778908,-17.841616222318965,-4.501049167459943,6.936063671830271,-0.9803921568627416,-0.9852296443011666,20.180180180180173,0.0
2013-12-30,6.6,6.65,6.52,6.52,883410.0,500.35,556.37,66.95,1203.0999755859375,111.20999908447266,12,30,0,0,0,0,1,0,0,1,-0.08000000000000007,-0.012195273093818182,-2680165.03859119,34780260.0,-0.2058059171067406,-15377.394988702326,2.3598157096302894,-0.5734199108100241,445035.53702457994,6.670041106280389,10.830685320469811,633.0997207413254,7.2455,7.462338649691473,7.028661350308527,5.98547097347245,-0.08914773810742552,0.0,1.0,7.199666666666667,7.290666666666667,7.108666666666667,2.5278948099448977,-0.6520146520146552,0.0,1.0,6.97,7.41,7.1899999999999995,6.072734800910916,0.04545454545454646,0.10134828467160392,5.492425270367804,0.1490921891846968,0.1919350282189314,-0.04284283903423461,7.2175,6.843076923076922,6.675125999782162,7.2095980771291135,0.6449275362318847,1.2536231884057973,-0.6086956521739126,-0.01554021866946309,23.179157104141932,0.1645000000000003,89.6714796730683,117.20622034655783,-27.534740673489523,6.645,7.265000000000001,7.2775,6.465,1.6041232069410897e-09,25.698535603766913,12.371887094511758,33.60028915511937,-185.56701030927886,6.63,6.734999999999999,4.0,100.0,-96.0,6.544019800799999,6.774908527135987,0.0,0.0,38.67177523141471,0.2771823761992611,0.09239412539975374,0.06958044406284197,0.22813878674424207,40.11360745685708,22.807017543859775,9.356725146198896,-77.19298245614023,0.29229411764705926,-3.781512605042011,2.100095620608526,2.7362531263784726,-0.6361575057699467,-24.028189828375222,-19.078930943530217,-4.949258884845005,6.902255129418094,-1.1315417256011373,-1.1379923662762303,19.279279279279283,1.0
2013-12-31,6.57,6.65,6.52,6.62,377610.0,504.63,562.2,67.84,1201.9000244140625,110.80000305175781,12,31,1,0,0,0,0,0,0,0,0.04999999999999982,0.0075815374523977574,-3563575.03859119,33896850.0,-0.2071920423850576,-14139.124276030563,0.0,-0.6088226523983324,431690.97509104514,6.659813773016717,12.910125901833723,633.0997207413254,7.234,7.468128170026635,6.999871829973365,6.472993365403225,0.0856970137811048,0.0,0.0,7.1706666666666665,7.263666666666667,7.077666666666666,2.593901078467856,-0.20250896057346923,0.0,1.0,6.97,7.41,7.1899999999999995,6.082388719933652,0.1590909090909096,0.09821345620444356,5.451351515572781,0.14535568605753024,0.1826191597866512,-0.03726347372912095,7.1866666666666665,6.819230769230769,6.666645076738753,7.211850071415846,0.6223776223776227,1.2447552447552448,-0.6223776223776221,-0.0410408179241257,23.465512821364843,0.10599999999999987,83.2117609824494,110.40371964624478,-27.191958663795376,6.645,7.265000000000001,7.2700000000000005,6.465,8.020616034705448e-10,27.161256683477323,11.759390059419214,31.93683415197016,-163.27788046826885,6.6925,6.734999999999999,0.0,96.0,-96.0,6.544019800799999,6.77,0.0,1.0,40.11271352712553,0.4328032013171148,0.23666185917212534,0.12347084834400823,-2.1682952736252545,41.165482017050245,27.272727272727302,18.447634237107994,-72.72727272727269,0.2689705882352946,-5.4621848739495755,2.0423345205678975,2.5974694052163576,-0.5551348846484601,-27.224450141505734,-20.70803478312532,-6.516415358380414,6.83991627337972,0.7153075822603716,0.7127613924232001,17.47747747747748,0.0
2014-01-02,6.65,6.65,6.57,6.6,333900.0,504.51,562.0,67.93,1225.0,107.77999877929688,1,2,3,0,0,0,0,0,0,1,-0.05000000000000071,-0.007547205635383136,-3360246.5770527287,34274460.0,-0.20805078088895654,-15151.135093740486,0.0,-0.4208876381152709,437482.5395082231,6.653138398089351,14.018521202056675,642.8098391576035,7.2204999999999995,7.470737886819761,6.970262113180238,6.931317410699036,0.09938120772172791,0.0,0.0,7.142333333333333,7.236333333333334,7.048333333333334,2.6321930274886913,-0.1507092198581602,0.0,1.0,6.97,7.41,7.1899999999999995,6.093760819887825,0.11363636363636313,0.09539211058399924,5.3107865736930995,0.14236719288316735,0.17456876640595442,-0.032201573522787075,7.16,6.798461538461538,6.656391988009714,7.206527843903561,0.7218045112781958,1.263157894736842,-0.5413533834586463,-0.06345529996915947,23.44240727620929,0.06950000000000056,75.33826421192357,103.30255509410951,-27.964290882185935,6.645,7.265000000000001,7.2700000000000005,6.465,4.010308017352724e-10,28.51949768606556,11.164167907378351,30.320295279013802,-136.00506708124607,6.73,6.725,0.0,92.0,-92.0,6.544019800799999,6.765,0.0,0.0,37.726257653024426,0.3199656373862446,0.3433170716342069,0.22412435206869538,-4.460540883036504,44.81646302245122,19.230769230769315,23.10350468245214,-80.76923076923069,0.241470588235293,-6.582633053221286,1.9953008531856082,2.477035694810208,-0.4817348416245997,-22.132557461779424,-20.99293931885614,-1.1396181429232826,6.7777342340431455,-0.28409090909091717,-0.28449521322313487,19.279279279279283,1.0
2014-01-03,6.6,6.75,6.6,6.72,813360.0,505.37,562.8,67.97,1238.4000244140625,106.88999938964844,1,3,4,0,0,0,0,0,0,0,0.1200000000000001,0.018018505502678472,-3443721.5770527343,33940560.0,-0.17011126669209067,-16416.40150892042,-5.088770779147335,-0.7055381105523733,436473.77817891794,6.649138726222666,15.230688996093463,640.8678154743478,7.208,7.471711964082063,6.944288035917937,7.317202111045029,0.14355049143409726,0.0,0.0,7.110666666666667,7.207666666666666,7.013666666666667,2.728295518469891,0.032646048109959906,0.0,0.0,6.97,7.41,7.1899999999999995,6.104328523862381,0.11363636363636313,0.09785289952559932,5.106206957092661,0.1384033626994574,0.16733568566465504,-0.028932322965197627,7.137499999999999,6.782307692307692,6.666177836008219,7.20159985546626,0.6740740740740748,1.237037037037037,-0.5629629629629621,-0.08409593122759443,23.406917235795163,0.1120000000000001,68.06649890431578,96.29097261835871,-28.22447371404293,6.635,7.29,7.2775,6.465,50.00000000020052,30.388333859986655,10.210074108171533,34.85080855186715,-124.51612903225795,6.7425,6.71,0.0,88.0,-88.0,6.544019800799999,6.7600999999999996,0.0,0.0,32.698291425045355,0.1109330246852127,0.2879006211295241,0.2892931839786188,-6.349337400511266,47.39503328213,0.0,15.50116550116555,-100.0,0.23538235294117715,-6.647807637906657,1.935229152506672,2.368674386349501,-0.43344523384282874,-22.85921121393162,-21.36619369787124,-1.4930175160603802,6.7557521846828505,0.0,0.0,18.918918918918926,0.0
2014-01-06,6.75,6.77,6.67,6.7,375890.0,509.1,566.3,68.82,1237.800048828125,106.7300033569336,1,6,0,0,0,0,1,0,0,1,-0.04999999999999982,-0.0074349784875180625,-2955705.577052736,34753920.0,-0.16577250851756586,-17447.901293360374,-3.665444851716078,-1.0200128978408924,451262.14181528165,6.649824962556962,16.197252420663418,640.8678154743478,7.198,7.485374320355906,6.910625679644094,7.984838020447514,0.05110811627066514,0.0,0.0,7.084666666666666,7.174666666666667,6.994666666666667,2.5406982215112413,-0.30370370370370525,0.0,1.0,6.94,7.41,7.175000000000001,6.5295915532092215,0.0,0.09806760957303935,4.794225783060026,0.1377091554307448,0.161410379617873,-0.023701224187128195,7.105833333333334,6.765384615384615,6.671381245853109,7.197036903209501,0.5846153846153855,1.376923076923077,-0.7923076923076914,-0.10578858305351974,23.477313542703477,0.14199999999999946,61.935751767605026,89.24669225364558,-27.31094048604055,6.645,7.29,7.2725,6.574999999999999,75.00000000010026,32.594483658727384,9.482789710457084,39.49151830205564,-134.64791455222016,6.8525,6.71,0.0,100.0,-100.0,6.544019800799999,6.755298,0.0,0.0,29.842795452231385,0.0,0.1436328873571525,0.2582835267069612,-9.276753414466471,46.306368934106125,3.7037037037036247,7.64482431149099,-96.29629629629638,0.23405882352941276,-6.294706723891279,1.9203863461712747,2.2790167783138555,-0.35863043214258084,-17.789662785201415,-20.650887515337274,2.8612247301358593,6.753859125312131,-1.1396011396011319,-1.1461443519006576,21.081081081081088,1.0
2014-01-07,6.8,6.9,6.77,6.85,2372530.0,510.12,568.15,69.47,1229.4000244140625,107.3499984741211,1,7,1,0,0,0,0,0,0,0,0.04999999999999982,0.0073260400920727164,-3106061.5770527334,34378030.0,-0.08028944677932774,-18801.772537166024,-1.3474694228092654,-0.9996834230120776,450143.42157718644,6.650793211014687,15.76981496010336,638.9604707854361,7.1745,7.507695138019776,6.841304861980224,9.288316621918627,-0.06198299024665355,0.0,1.0,7.047666666666666,7.144666666666666,6.950666666666666,2.7526841034857865,-0.7766323024054953,0.0,1.0,6.77,7.41,7.09,8.920482263572381,0.04687500000000035,0.09526084861573544,4.347290302977235,0.13001188015832632,0.15513067972596367,-0.02511879956763735,7.060833333333334,6.756923076923077,6.6988610541834,7.1876267622310195,0.5681818181818183,1.3409090909090908,-0.7727272727272725,-0.12926364115721845,23.66429207794646,0.015500000000000291,55.08555908936374,82.37210471708477,-27.286545627721026,6.71,7.265000000000001,7.235,6.574999999999999,87.50000000005014,34.84395351410745,8.999532809541968,41.119077468664834,-172.10781851665885,6.9,6.675,36.0,100.0,-64.0,6.52,6.755298,1.0,0.0,27.573740990071755,0.0,0.036977674895070936,0.15617039446058253,-13.947300940755555,49.477172556597644,0.0,1.2345679012345523,-100.0,0.20694117647058885,-5.96590909090909,1.8098847588142013,2.1851903744139247,-0.3753056155997234,-17.04415018211659,-19.929540048693138,2.885389866576549,6.748116148608081,-2.017291066282434,-2.0379162336652046,20.72072072072073,1.0
2014-01-08,6.87,6.94,6.82,6.94,1474370.0,513.9,573.11,69.99,1225.300048828125,107.1500015258789,1,8,2,0,0,0,0,0,0,0,0.07000000000000028,0.01013766828445517,-2558554.6539758253,36750560.0,0.01139195180886758,-13056.30503185658,-1.207056638811519,-1.1080070640511468,503259.7648607684,6.682972762015532,9.062121596542369,638.9604707854361,7.152500000000001,7.496992380177003,6.808007619822998,9.632782388731284,0.13351874449260076,0.0,0.0,7.017666666666668,7.1066666666666665,6.9286666666666665,2.536455612026788,-0.16104868913857406,0.0,1.0,6.77,7.41,7.09,8.947920307584768,0.20312500000000103,0.09573476375416196,3.877487446817998,0.11851103052713441,0.14780674988619782,-0.029295719359063416,7.036666666666666,6.755,6.7359593535398,7.1729877428065,0.5185185185185187,1.385185185185185,-0.8666666666666664,-0.15463028892258743,23.73219613655865,0.08749999999999947,46.61966895509172,75.32083137293506,-28.701162417843342,6.73,7.215,7.185,6.574999999999999,93.75000000002507,37.21806765838523,8.345246605838911,43.94580767098458,-127.31591448931083,6.92,6.5,32.0,96.0,-64.0,6.5249999999999995,6.755298,0.0,0.0,26.0501370802142,0.0,0.0,0.06020352075074118,-15.540495515897215,57.579963355858524,4.615384615384651,2.773029439696103,-95.38461538461536,0.16708823529411632,-4.273504273504272,1.6479714404950274,2.0777465876301453,-0.4297751471351179,-16.31333534714774,-19.20629910838406,2.89296376123632,6.745631099253971,1.4705882352941346,1.459879942115272,23.42342342342343,1.0
2014-01-09,6.94,7.02,6.92,6.99,697120.0,516.98,577.19,71.16,1229.300048828125,106.38999938964844,1,9,3,0,0,0,0,0,0,0,0.04999999999999982,0.007178781727005923,-1084184.6539758253,38224930.0,0.014608560472693452,21034.30997269424,0.9805523778395295,-0.8987383814918487,522631.0495323013,6.708306134091832,15.715706090959046,647.3555718614491,7.1305,7.475375339796882,6.785624660203117,9.67324422682511,0.19481726335670194,0.0,0.0,6.993,7.0840000000000005,6.901999999999999,2.6026026026026208,0.09890109890110196,0.0,0.0,6.77,7.41,7.09,8.97552766285675,0.23437500000000033,0.09616128737874581,3.5344897926640035,0.11054300269042105,0.14035400044704247,-0.02981099775662141,7.009999999999999,6.753076923076923,6.775042529918292,7.163136798894907,0.5777777777777783,1.3481481481481474,-0.7703703703703692,-0.18130043542327198,23.81421487219991,0.009500000000000064,39.43123281262227,68.34859683626898,-28.917364023646712,6.77,7.215,7.185,6.574999999999999,96.87500000001253,38.90649981262754,9.917593057173535,40.754913113804456,-110.72396438250152,6.945,6.415,28.000000000000004,92.0,-64.0,6.539999999999999,6.755298,0.0,0.0,31.737020748134412,0.348932849335683,0.11631094977856105,0.051096208224544026,-16.372112261939062,63.64294799027179,16.66666666666674,7.094017094017141,-83.33333333333326,0.13826470588235296,-5.698005698005691,1.5351362894856597,1.9692245280012484,-0.43408823851558864,-20.622430837193317,-19.489525454145912,-1.1329053830474045,6.738364250903784,0.28985507246375164,0.28943580263645075,25.045045045045057,0.0
2014-01-10,6.99,7.02,6.87,6.87,855370.0,518.94,576.16,70.76,1246.699951171875,107.25,1,10,4,0,0,0,0,0,0,0,-0.1200000000000001,-0.017316450011461093,-805336.6539758178,38922050.0,-0.030104934774213863,-22463.59145197622,0.6317105391483173,-0.7149881373681113,527653.5279184685,6.722323229467824,48.837249708248,652.0195169036786,7.106,7.451797628678991,6.760202371321009,9.732553579481868,0.1587599502900551,0.0,0.0,6.965999999999999,7.0569999999999995,6.875,2.6126902095894278,-0.027472527472526962,0.0,1.0,6.77,7.41,7.09,9.00647340275824,0.1562500000000007,0.10154515864087119,3.3507215250274154,0.10463593811532768,0.1332103879806995,-0.02857444986537183,6.9875,6.747307692307692,6.789651371469325,7.15253407305084,0.7037037037037044,1.2222222222222225,-0.5185185185185182,-0.2054982109722461,23.892937011444314,0.03399999999999981,32.10827135364943,61.274276416676585,-29.166005063027157,6.77,7.205,7.175,6.609999999999999,98.43750000000627,38.67912220611273,17.274800419662807,36.476487758592185,-105.93607305936095,6.9925,6.415,24.0,88.0,-64.0,6.563999999999999,6.755298,0.0,0.0,38.95883669729453,0.7920452749921585,0.3803260414426139,0.16554566374039167,-17.79173145355364,54.504953823398175,36.363636363636346,19.215229215229257,-63.636363636363654,0.09838235294117581,-3.458213256484153,1.4510266332556092,1.8655849490521206,-0.41455831579651137,-23.658112581767096,-20.32324287967015,-3.3348697020969453,6.73483345007148,-0.7225433526011571,-0.7251663395320351,25.945945945945947,0.0
2014-01-13,6.87,6.87,6.7,6.8,1691140.0,521.11,576.61,71.05,1250.9000244140625,106.75,1,13,0,0,0,0,1,0,0,1,-0.07000000000000028,-0.010241494052196876,-1660706.6539758178,38066680.0,-0.0035207279275274173,-10000.564101693895,-0.0881986657305842,-0.640639628820683,512969.06439915515,6.73728475021162,34.30514747503298,652.0195169036786,7.072999999999999,7.4224052088907815,6.723594791109216,9.879971974856014,0.03778594053392888,0.0,0.0,6.934666666666667,7.027666666666667,6.841666666666666,2.682176504518374,-0.49283154121863165,0.0,1.0,6.75,7.39,7.07,9.048494273999715,0.0,0.10139064277678403,3.0718056473953226,0.0868496517603079,0.12393824073662119,-0.037088588976313286,6.955000000000001,6.738846153846154,6.791243468166352,7.142716734306333,0.7101449275362325,1.1956521739130437,-0.4855072463768112,-0.22391138160165733,23.89715213662616,0.06700000000000106,25.172761443470073,54.10775216894345,-28.934990725473376,6.77,7.1899999999999995,7.16,6.609999999999999,99.21875000000314,38.46798585720613,16.064055622923252,33.91994778798964,-131.53961136023906,7.035,6.415,20.0,100.0,-80.0,6.600479999999999,6.755298,0.0,0.0,34.97415947832921,0.5854988896274643,0.5754923379851019,0.357376443068759,-20.684113655310675,56.56253402765769,18.181818181818254,23.73737373737379,-81.81818181818174,0.05273529411764599,-2.2058823529411686,1.204639299322657,1.733395819106228,-0.5287565197835711,-12.665465234025117,-18.791687350541146,6.126222116516029,6.731056773470939,-1.7467248908296984,-1.7621601349819382,23.783783783783786,1.0
2014-01-14,6.8,6.87,6.77,6.85,983210.0,522.31,580.59,71.69,1245.199951171875,106.38999938964844,1,14,1,0,0,0,0,0,0,0,0.04999999999999982,0.0073260400920727164,-1362270.1833875887,36375540.0,0.034571550970691846,-16520.983515737596,-0.0987995850417408,-0.8568886337602304,495737.6524632016,6.762406052069878,39.48431314954781,652.0195169036786,7.039500000000001,7.408036294006452,6.67096370599355,10.47052472495066,-0.001307477729090999,0.0,1.0,6.901000000000001,6.989,6.813,2.5503550210114496,-0.8124999999999981,0.0,1.0,6.65,7.34,6.995,9.801832516513949,0.028985507246376215,0.09925157849910562,2.87024463971091,0.0759133914905874,0.11433327088741443,-0.038419879396827034,6.915833333333334,6.735384615384614,6.800282934602297,7.127700679913271,0.6956521739130437,1.2318840579710146,-0.536231884057971,-0.24000289585252582,24.023780679201693,0.030499999999999083,16.58742203484286,46.70504784143161,-30.117625806588748,6.795,7.175000000000001,7.1450000000000005,6.609999999999999,99.60937500000156,38.27193067607857,15.14929658078258,31.98839453167961,-158.35347542664584,7.035,6.415,16.0,100.0,-84.0,6.634041599999999,6.755298,0.0,0.0,40.24005263415676,0.930990469330933,0.7695115446501853,0.5751099746926337,-24.05982047106165,55.94365405736763,34.6153846153847,29.72027972027978,-65.3846153846153,0.023323529411764632,-3.3333333333333397,1.052620211718904,1.5972406976287632,-0.5446204859098591,-4.339562492145784,-15.901262378862075,11.56169988671629,6.722996861677222,-1.1851851851851891,-1.1922644956906314,22.522522522522515,0.0
2014-01-15,6.87,6.9,6.8,6.85,729090.0,526.68,583.07,72.7,1238.0999755859375,107.12999725341797,1,15,2,0,0,0,0,0,0,0,-0.020000000000000462,-0.002915453960124159,-772344.1833875957,37358750.0,0.05025443881509894,-12384.10015634655,-0.15725107155373333,-0.852135585179893,502967.13775731926,6.7729089738741255,36.53699976486936,656.813778057382,7.005,7.401408879819823,6.608591120180177,11.317883792143421,-0.010836185334801017,0.0,1.0,6.861666666666667,6.949666666666667,6.773666666666666,2.5649744959922427,-0.9867424242424182,0.0,1.0,6.6,7.34,6.97,10.563882940756605,0.0,0.09932642064919511,2.697702645061557,0.05850277855572905,0.10316717242107737,-0.04466439386534832,6.876666666666666,6.737307692307693,6.807931713894251,7.103426555475251,0.6713286713286712,1.2027972027972027,-0.5314685314685315,-0.2512194192310872,24.104208172448637,-0.01499999999999968,9.44780616060837,39.38388583572992,-29.93607967512155,6.81,7.09,7.035,6.609999999999999,99.80468750000078,38.23450122892001,14.070693373716136,31.13484197757289,-168.3090545558417,7.035,6.415,12.0,100.0,-88.0,6.664918271999999,6.755298,0.0,0.0,38.160068987723875,0.8534181800782473,0.7899691796788817,0.7116576874380564,-27.6162682945419,57.14099555126141,26.000000000000156,26.26573426573438,-73.99999999999984,-0.017794117647058627,-4.335260115606934,0.8118025743176737,1.4401530729665455,-0.6283504986488718,1.8771034609006687,-12.345589210909527,14.222692671810195,6.722317046429337,-1.0494752623688153,-1.0550210895152512,23.42342342342343,0.0
